#  radius cx cy  zxf  zyf 
0.0000000000000000	 0.0000000000000000 	 +0.0000000000000000	 0.0000000000000000 	 +0.0000000000000000
0.0333333333333333	 -0.0081944444444444 	 +0.0146743193419030	 -0.0083333333333333 	 +0.0144337567297406
0.0666666666666667	 -0.0161111111111111 	 +0.0298297639081307	 -0.0166666666666666 	 +0.0288675134594813
0.1000000000000000	 -0.0237500000000000 	 +0.0454663336986830	 -0.0250000000000000 	 +0.0433012701892219
0.1333333333333333	 -0.0311111111111111 	 +0.0615840287135601	 -0.0333333333333333 	 +0.0577350269189626
0.1666666666666667	 -0.0381944444444444 	 +0.0781828489527618	 -0.0416666666666666 	 +0.0721687836487032
0.2000000000000000	 -0.0450000000000000 	 +0.0952627944162883	 -0.0500000000000000 	 +0.0866025403784439
0.2333333333333333	 -0.0515277777777777 	 +0.1128238651041394	 -0.0583333333333333 	 +0.1010362971081845
0.2666666666666667	 -0.0577777777777777 	 +0.1308660610163152	 -0.0666666666666667 	 +0.1154700538379252
0.3000000000000000	 -0.0637500000000000 	 +0.1493893821528157	 -0.0750000000000000 	 +0.1299038105676658
0.3333333333333333	 -0.0694444444444444 	 +0.1683938285136408	 -0.0833333333333333 	 +0.1443375672974064
0.3666666666666666	 -0.0748611111111111 	 +0.1878794000987907	 -0.0916666666666666 	 +0.1587713240271471
0.4000000000000000	 -0.0799999999999999 	 +0.2078460969082653	 -0.1000000000000000 	 +0.1732050807568878
0.4333333333333333	 -0.0848611111111111 	 +0.2282939189420645	 -0.1083333333333333 	 +0.1876388374866284
0.4666666666666667	 -0.0894444444444444 	 +0.2492228662001884	 -0.1166666666666666 	 +0.2020725942163690
0.5000000000000000	 -0.0937499999999999 	 +0.2706329386826370	 -0.1249999999999999 	 +0.2165063509461097
0.5333333333333333	 -0.0977777777777777 	 +0.2925241363894104	 -0.1333333333333333 	 +0.2309401076758503
0.5666666666666667	 -0.1015277777777777 	 +0.3148964593205084	 -0.1416666666666666 	 +0.2453738644055909
0.6000000000000000	 -0.1049999999999999 	 +0.3377499074759311	 -0.1499999999999999 	 +0.2598076211353316
0.6333333333333333	 -0.1081944444444443 	 +0.3610844808556784	 -0.1583333333333332 	 +0.2742413778650722
0.6666666666666666	 -0.1111111111111110 	 +0.3849001794597504	 -0.1666666666666665 	 +0.2886751345948129
0.7000000000000000	 -0.1137499999999999 	 +0.4091970032881472	 -0.1749999999999999 	 +0.3031088913245535
0.7333333333333333	 -0.1161111111111110 	 +0.4339749523408686	 -0.1833333333333332 	 +0.3175426480542942
0.7666666666666666	 -0.1181944444444443 	 +0.4592340266179148	 -0.1916666666666665 	 +0.3319764047840348
0.8000000000000000	 -0.1199999999999999 	 +0.4849742261192856	 -0.2000000000000000 	 +0.3464101615137755
0.8333333333333334	 -0.1215277777777776 	 +0.5111955508449811	 -0.2083333333333333 	 +0.3608439182435161
0.8666666666666667	 -0.1227777777777777 	 +0.5378980007950013	 -0.2166666666666666 	 +0.3752776749732568
0.9000000000000000	 -0.1237499999999998 	 +0.5650815759693462	 -0.2249999999999999 	 +0.3897114317029974
0.9333333333333333	 -0.1244444444444443 	 +0.5927462763680157	 -0.2333333333333332 	 +0.4041451884327381
0.9666666666666667	 -0.1248611111111109 	 +0.6208921019910101	 -0.2416666666666666 	 +0.4185789451624787
1.0000000000000000	 -0.1249999999999998 	 +0.6495190528383290	 -0.2499999999999999 	 +0.4330127018922194
0.9000000000000000	 -0.1249745948602611 	 +0.6591339534877676	 -0.2527629171737624 	 +0.4378097927316057
0.8000000000000000	 -0.1248988069843941 	 +0.6687330618571201	 -0.2554963035602172 	 +0.4425786457893757
0.7000000000000001	 -0.1247732932645944 	 +0.6783155247212760	 -0.2582004534466533 	 +0.4473193873979937
0.6000000000000001	 -0.1245987299191493 	 +0.6878805207416462	 -0.2608756718763139 	 +0.4520321428107550
0.5000000000000000	 -0.1243758107048201 	 +0.6974272607563914	 -0.2635222736883880 	 +0.4567170368110495
0.4000000000000000	 -0.1241052451556393 	 +0.7069549879609498	 -0.2661405825857388 	 +0.4613741942601209
0.3000000000000000	 -0.1237877568549540 	 +0.7164629779840181	 -0.2687309302317282 	 +0.4660037405858287
0.2000000000000000	 -0.1234240817468777 	 +0.7259505388645073	 -0.2712936553773574 	 +0.4706058022150683
0.1000000000000000	 -0.1230149664926412 	 +0.7354170109352873	 -0.2738291030197844 	 +0.4751805069526346
0.0000000000000000	 -0.1225611668766540 	 +0.7448617666197440	 -0.2763376235931175 	 +0.4797279843093949
